PolygonID,STATE,COUNTY,CITY,NAME,REGIONID,SubPolygonID,PointID,Longitude,Latitude
18,NY,Queens,New York City-Queens,College Point,193942,1,3,-73.84135236,40.79610075
18,NY,Queens,New York City-Queens,College Point,193942,1,4,-73.84135253,40.7961084
18,NY,Queens,New York City-Queens,College Point,193942,1,5,-73.84134742,40.79612159
18,NY,Queens,New York City-Queens,College Point,193942,1,6,-73.84133448,40.7961273
18,NY,Queens,New York City-Queens,College Point,193942,1,7,-73.8413213,40.79612219
18,NY,Queens,New York City-Queens,College Point,193942,1,8,-73.84131576,40.7961169
18,NY,Queens,New York City-Queens,College Point,193942,1,9,-73.84124564,40.795958
18,NY,Queens,New York City-Queens,College Point,193942,1,10,-73.84121615,40.79623283
18,NY,Queens,New York City-Queens,College Point,193942,1,11,-73.8412148,40.79623688
18,NY,Queens,New York City-Queens,College Point,193942,1,12,-73.84121054,40.79624404
18,NY,Queens,New York City-Queens,College Point,193942,1,13,-73.84120762,40.79624716
18,NY,Queens,New York City-Queens,College Point,193942,1,14,-73.84054512,40.79670447
18,NY,Queens,New York City-Queens,College Point,193942,1,15,-73.84054314,40.79670553
18,NY,Queens,New York City-Queens,College Point,193942,1,16,-73.840539,40.79670718
18,NY,Queens,New York City-Queens,College Point,193942,1,17,-73.84053683,40.79670778
18,NY,Queens,New York City-Queens,College Point,193942,1,18,-73.83936269,40.7968905
18,NY,Queens,New York City-Queens,College Point,193942,1,19,-73.83936099,40.79689062
18,NY,Queens,New York City-Queens,College Point,193942,1,20,-73.83935758,40.79689056
18,NY,Queens,New York City-Queens,College Point,193942,1,21,-73.83935588,40.79689039
18,NY,Queens,New York City-Queens,College Point,193942,1,22,-73.838513,40.79672996
18,NY,Queens,New York City-Queens,College Point,193942,1,23,-73.83850859,40.79672792
18,NY,Queens,New York City-Queens,College Point,193942,1,24,-73.83850125,40.796722
18,NY,Queens,New York City-Queens,College Point,193942,1,25,-73.83849832,40.79671812
18,NY,Queens,New York City-Queens,College Point,193942,1,26,-73.83841647,40.7965252
18,NY,Queens,New York City-Queens,College Point,193942,1,27,-73.84116642,40.79572779
18,NY,Queens,New York City-Queens,College Point,193942,1,28,-73.84117274,40.79572231
18,NY,Queens,New York City-Queens,College Point,193942,1,29,-73.84117544,40.79571636
18,NY,Queens,New York City-Queens,College Point,193942,1,30,-73.84116755,40.79571632
18,NY,Queens,New York City-Queens,College Point,193942,2,1,-73.85330188,40.78846238
18,NY,Queens,New York City-Queens,College Point,193942,2,2,-73.85330471,40.78845764
18,NY,Queens,New York City-Queens,College Point,193942,2,3,-73.85426466,40.78845777
18,NY,Queens,New York City-Queens,College Point,193942,2,4,-73.85426578,40.78845784
18,NY,Queens,New York City-Queens,College Point,193942,2,5,-73.854268,40.78845809
18,NY,Queens,New York City-Queens,College Point,193942,2,6,-73.85426911,40.78845827
18,NY,Queens,New York City-Queens,College Point,193942,2,7,-73.85473611,40.78856488
18,NY,Queens,New York City-Queens,College Point,193942,2,8,-73.85472836,40.78854532
18,NY,Queens,New York City-Queens,College Point,193942,2,9,-73.85472847,40.78853767
18,NY,Queens,New York City-Queens,College Point,193942,2,10,-73.85473409,40.78852469
18,NY,Queens,New York City-Queens,College Point,193942,2,11,-73.85474723,40.78851948
18,NY,Queens,New York City-Queens,College Point,193942,2,12,-73.85476022,40.78852509
18,NY,Queens,New York City-Queens,College Point,193942,2,13,-73.85476554,40.78853059
18,NY,Queens,New York City-Queens,College Point,193942,2,14,-73.85479052,40.78859362
18,NY,Queens,New York City-Queens,College Point,193942,2,15,-73.85479096,40.78859501
18,NY,Queens,New York City-Queens,College Point,193942,2,16,-73.85479163,40.78859786
18,NY,Queens,New York City-Queens,College Point,193942,2,17,-73.85479186,40.7885993
18,NY,Queens,New York City-Queens,College Point,193942,2,18,-73.85481985,40.78893039
18,NY,Queens,New York City-Queens,College Point,193942,2,19,-73.85481986,40.78893201
18,NY,Queens,New York City-Queens,College Point,193942,2,20,-73.8548196,40.78893524
18,NY,Queens,New York City-Queens,College Point,193942,2,21,-73.85481935,40.78893684
18,NY,Queens,New York City-Queens,College Point,193942,2,22,-73.85479486,40.7890366
18,NY,Queens,New York City-Queens,College Point,193942,2,23,-73.85479191,40.7891187
18,NY,Queens,New York City-Queens,College Point,193942,2,24,-73.85479181,40.78911983
18,NY,Queens,New York City-Queens,College Point,193942,2,25,-73.85479147,40.78912207
18,NY,Queens,New York City-Queens,College Point,193942,2,26,-73.85479124,40.78912318
18,NY,Queens,New York City-Queens,College Point,193942,2,27,-73.85473827,40.78932015
