2015-12-12,Dyker Heights,7	
2015-12-12,Jackson Heights,383	
2015-12-12,Kings Bridge,16	
2015-12-12,Morris Park,9	
2015-12-12,Mott Haven,87	
2015-12-12,Queens Village,2	
2015-12-12,South Bronx,32	
2015-12-12,Springfield Gardens,18	
2015-12-12,Tremont,10	
2015-12-12,Washington Heights,416	
2015-12-12,West Village,12207	
2015-12-12,Whitestone,745	
2015-12-13,Battery Park,2843	
2015-12-13,Canarsie,9	
2015-12-13,Chelsea,25266	
2015-12-13,Clearview,3	
2015-12-13,East Village,16889	
2015-12-13,Garment District,19885	
2015-12-13,Gramercy,29484	
2015-12-13,Park Slope,469	
2015-12-13,Steinway,6744	
2015-12-13,Woodside,316	
2015-12-14,Carroll Gardens,411	
2015-12-14,Financial District,7780	
2015-12-14,Flushing,28	
2015-12-14,Lower East Side,5386	
2015-12-14,Maspeth,27	
2015-12-14,Morningside Heights,1941	
2015-12-14,Nkew Gardens,45	
2015-12-14,Queensboro Hill,2	
2015-12-14,Ridgewood,17	
2015-12-14,Rosedale,8625	
2015-12-14,Spuyten Duyvil,1	
2015-12-14,Sunset Park,1	
2015-12-14,Todt Hill,1	
2015-12-14,Tribeca,6124	
2015-12-15,Boerum Hill,330	
2015-12-15,Brownsville,10	
2015-12-15,Douglastown-Little Neck,5	
2015-12-15,East Harlem,641	
2015-12-15,Fordham,5	
2015-12-15,Glendale,6	
2015-12-15,Greenwood,49	
2015-12-15,Hamilton Heights,588	
2015-12-15,Mapleton-Flatlands,36	
2015-12-15,Middle Village,5	
2015-12-15,Upper East Side,56547	
2015-12-16,Auburndale,1	
2015-12-16,Borough Park,5	
2015-12-16,East Brooklyn,13	
2015-12-16,High Bridge,34	
2015-12-16,Midtown,69053	
2015-12-16,Morris Heights,6	
2015-12-16,Murray Hill,14374	
2015-12-16,North Sutton Area,4639	
2015-12-16,Park Slope,341	
2015-12-16,South Beach,1	
2015-12-16,University Heights,12	
2015-12-16,Utopia,38	
2015-12-16,Williamsburg,1042	
2015-12-17,Bayside,1	
2015-12-17,Bensonhurst,13	
2015-12-17,Chinatown,1381	
2015-12-17,Coney Island,1	
2015-12-17,Eastchester,17	
2015-12-17,High Bridge,40	
2015-12-17,Hunts Point,1	
2015-12-17,Little Italy,3524	
2015-12-17,Parkchester,9	
2015-12-17,Queens Village,3	
2015-12-17,Soho,7702	
2015-12-17,Sunny Side,1086	
2015-12-17,Tremont,19	
2015-12-17,Yorkville,66	
2015-12-18,Battery Park,4216	
2015-12-18,Canarsie,41	
2015-12-18,Carroll Gardens,694	
2015-12-18,Chelsea,29948	
2015-12-18,Chinatown,1631	
2015-12-18,Cobble Hill,227	
2015-12-18,East Brooklyn,21	
2015-12-18,Eastchester,12	
2015-12-18,Gramercy,38538	
2015-12-18,Harlem,2322	
2015-12-18,Kings Bridge,8	
2015-12-18,Lower East Side,10290	
2015-12-18,Queensboro Hill,1	
2015-12-18,Riverdale,5	
2015-12-18,Saintalbans,19	
2015-12-18,Soundview,11	
2015-12-18,Steinway,8050	
2015-12-18,Washington Heights,585	
2015-12-18,West Village,11168	
2015-12-18,Woodside,298	
2015-12-19,Auburndale,6	
2015-12-19,Bay Ridge,23	
2015-12-19,Bedford-Stuyvesant,497	
2015-12-19,Bushwick,263	
2015-12-19,East Village,23597	
2015-12-19,Flushing,39	
2015-12-19,Inwood,47	
2015-12-19,Maspeth,29	
2015-12-19,Nkew Gardens,56	
2015-12-19,Rosedale,6855	
2015-12-19,Spuyten Duyvil,2	
2015-12-19,Upper East Side,59101	
2015-12-20,Battery Park,2815	
2015-12-20,Bensonhurst,11	
2015-12-20,Clifton,1	
2015-12-20,College Point,13794	
2015-12-20,High Bridge,47	
2015-12-20,Hunts Point,3	
2015-12-20,Murray Hill,10988	
2015-12-20,North Sutton Area,3562	
2015-12-20,Parkchester,13	
2015-12-20,Sunny Side,961	
2015-12-20,Tribeca,5342	
2015-12-20,Upper East Side,46014	
2015-12-20,other,17440	
2015-12-21,Canarsie,11	
2015-12-21,Carnegie Hill,4491	
2015-12-21,Cobble Hill,158	
2015-12-21,Country Club,1	
2015-12-21,Eastchester,10	
2015-12-21,Fordham,8	
2015-12-21,Gramercy,27906	
2015-12-21,Jackson Heights,319	
2015-12-21,Jamaica,89	
2015-12-21,Nkew Gardens,40	
2015-12-21,Parkchester,10	
2015-12-21,Saintalbans,26	
2015-12-21,Steinway,5749	
2015-12-21,The Rockaways,3	
2015-12-21,Utopia,20	
2015-12-21,Woodhaven-Richmond Hill,17	
2015-12-21,Woodside,327	
2015-12-21,Yorkville,38	
2015-12-22,Auburndale,1	
2015-12-22,Bedford-Stuyvesant,223	
2015-12-22,Bushwick,92	
2015-12-22,Chinatown,1018	
2015-12-22,Flushing,30	
2015-12-22,Greenwich Village,15454	
2015-12-22,Harlem,1478	
2015-12-22,Midtown,61391	
2015-12-22,Riverdale,1	
2015-12-22,Rosedale,6275	
2015-12-22,Soundview,5	
2015-12-22,Yorkville,63	
2015-12-22,other,12988	
2015-12-23,Borough Park,6	
2015-12-23,Carnegie Hill,4139	
2015-12-23,Carroll Gardens,379	
2015-12-23,Downtown,643	
2015-12-23,Dyker Heights,7	
2015-12-23,Forest Hills,163	
2015-12-23,Gravesend-Sheepshead Bay,18	
2015-12-23,Harlem,1990	
2015-12-23,Lower East Side,6040	
2015-12-23,Morris Heights,14	
2015-12-23,Morris Park,4	
2015-12-23,Queensboro Hill,8	
2015-12-23,The Rockaways,3	
2015-12-23,Tremont,16	
2015-12-23,Williamsburg,814	
2015-12-24,Bay Ridge,18	
2015-12-24,Bedford Park,35	
2015-12-24,Central Park,3266	
2015-12-24,Chelsea,16767	
2015-12-24,Coney Island,3	
2015-12-24,Fort Green,502	
2015-12-24,Garment District,16789	
2015-12-24,Gravesend-Sheepshead Bay,19	
2015-12-24,Inwood,78	
2015-12-24,Laurelton,5	
2015-12-24,Little Italy,2044	
2015-12-24,Queens Village,2	
2015-12-24,Soho,5096	
2015-12-24,South Bronx,108	
2015-12-24,Springfield Gardens,11	
2015-12-24,Throggs Neck,2	
2015-12-24,Union Port,15	
2015-12-24,Upper East Side,44150	
2015-12-24,Woodlawn-Nordwood,1	
2015-12-24,other,11445	
2015-12-25,Carnegie Hill,1784	
2015-12-25,Douglastown-Little Neck,5	
2015-12-25,Dyker Heights,14	
2015-12-25,Gravesend-Sheepshead Bay,23	
2015-12-25,Kings Bridge,10	
2015-12-25,Maspeth,43	
2015-12-25,Mott Haven,198	
2015-12-25,North Sutton Area,2132	
2015-12-25,Tribeca,2170	
2015-12-25,West Village,3746	
2015-12-25,Whitestone,501	
2015-12-25,Williams Bridge,8	
2015-12-26,Battery Park,2181	
2015-12-26,Brownsville,13	
2015-12-26,Clearview,1	
2015-12-26,East Village,7787	
2015-12-26,Ettingville,1	
2015-12-26,Fordham,7	
2015-12-26,Gravesend-Sheepshead Bay,21	
2015-12-26,Hamilton Heights,460	
2015-12-26,Morningside Heights,736	
2015-12-26,Ridgewood,15	
2015-12-26,Steinway,3730	
2015-12-26,Sunset Park,6	
2015-12-26,Washington Heights,263	
2015-12-26,other,12496	
2015-12-27,Boerum Hill,238	
2015-12-27,Bushwick,110	
2015-12-27,Carroll Gardens,218	
2015-12-27,Country Club,3	
2015-12-27,East Harlem,663	
2015-12-27,Gravesend-Sheepshead Bay,25	
2015-12-27,Greenwich Village,12106	
2015-12-27,Greenwood,36	
2015-12-27,Lower East Side,7720	
2015-12-27,Midtown,41497	
2015-12-27,New Brighton,1	
2015-12-27,Nkew Gardens,46	
2015-12-27,Queensboro Hill,9	
2015-12-27,Ridgewood,21	
2015-12-27,Union Port,7	
2015-12-28,Bedford-Stuyvesant,187	
2015-12-28,Bensonhurst,7	
2015-12-28,Canarsie,6	
2015-12-28,Downtown,455	
2015-12-28,Garment District,22034	
2015-12-28,Gramercy,21338	
2015-12-28,Gravesend-Sheepshead Bay,15	
2015-12-28,Greenwood,31	
2015-12-28,High Bridge,29	
2015-12-28,Hunts Point,1	
2015-12-28,Morris Heights,8	
2015-12-28,Murray Hill,10087	
2015-12-28,Parkchester,6	
2015-12-28,Tremont,4	
2015-12-28,Woodside,227	
2015-12-28,other,17304	
2015-12-29,Auburndale,1	
2015-12-29,Borough Park,5	
2015-12-29,Chelsea,18064	
2015-12-29,Cobble Hill,95	
2015-12-29,Eastchester,4	
2015-12-29,Flushing,36	
2015-12-29,Gravesend-Sheepshead Bay,18	
2015-12-29,Mariners Harbor,1	
2015-12-29,Park Slope,183	
2015-12-29,Parkchester,3	
2015-12-29,Queens Village,1	
2015-12-29,Saintalbans,1	
2015-12-29,Williams Bridge,3	
2015-12-29,Williamsburg,658	
2015-12-30,Bedford-Stuyvesant,227	
2015-12-30,Boerum Hill,245	
2015-12-30,Brownsville,27	
2015-12-30,Bushwick,106	
2015-12-30,Clearview,1	
2015-12-30,Clinton,9536	
2015-12-30,East Harlem,599	
2015-12-30,Forest Hills,78	
2015-12-30,Fort Green,567	
2015-12-30,Garment District,20009	
2015-12-30,Gravesend-Sheepshead Bay,24	
2015-12-30,Jackson Heights,255	
2015-12-30,Ridgewood,15	
2015-12-30,Rosedale,9256	
2015-12-30,Soho,5923	
2015-12-30,Spuyten Duyvil,3	
2015-12-30,Union Port,5	
2015-12-31,Bedford Park,28	
2015-12-31,Central Park,3153	
2015-12-31,College Point,14538	
2015-12-31,Downtown,665	
2015-12-31,Financial District,7399	
2015-12-31,Gravesend-Sheepshead Bay,16	
2015-12-31,Greenwich Village,14832	
2015-12-31,High Bridge,100	
2015-12-31,Middle Village,10	
2015-12-31,Morningside Heights,1511	
2015-12-31,Mott Haven,153	
2015-12-31,Murray Hill,11538	
2015-12-31,Queens Village,18	
2015-12-31,Ridgewood,55	
2015-12-31,Throggs Neck,2	
2015-12-31,Tribeca,4528	
2015-12-31,Whitestone,720	
2015-12-31,Williamsburg,1452	
2015-12-31,Woodhaven-Richmond Hill,36	
2015-12-01,Auburndale,2	
2015-12-01,Bedford Park,6	
2015-12-01,Bensonhurst,3	
2015-12-01,Central Park,3695	
2015-12-01,Chelsea,23260	
2015-12-01,Chinatown,828	
2015-12-01,Downtown,590	
2015-12-01,Eastchester,4	
2015-12-01,Greenwich Village,15359	
2015-12-01,Hunts Point,2	
2015-12-01,Inwood,24	
2015-12-01,Little Italy,2486	
2015-12-01,Parkchester,5	
2015-12-01,Throggs Neck,2	
2015-12-01,Wakefield-Williamsbridge,2	
2015-12-01,Washington Heights,368	
2015-12-01,Williamsburg,758	
2015-12-01,Yorkville,57	
2015-12-02,Carroll Gardens,470	
2015-12-02,Chinatown,896	
2015-12-02,Cobble Hill,164	
2015-12-02,East Brooklyn,16	
2015-12-02,Eastchester,6	
2015-12-02,Kings Bridge,4	
2015-12-02,Lower East Side,6264	
2015-12-02,Maspeth,31	
2015-12-02,Riverdale,2	
2015-12-02,Saintalbans,2	
2015-12-02,Soundview,2	
2015-12-02,Springfield Gardens,14	
2015-12-02,Sunny Side,931	
2015-12-02,Wakefield-Williamsbridge,1	
2015-12-02,West Village,8077	
2015-12-03,Battery Park,4097	
2015-12-03,Bay Ridge,12	
2015-12-03,Clinton,12257	
2015-12-03,Douglastown-Little Neck,6	
2015-12-03,East Village,11031	
2015-12-03,Financial District,9671	
2015-12-03,Fordham,5	
2015-12-03,Fort Green,661	
2015-12-03,Laurelton,5	
2015-12-03,Spuyten Duyvil,3	
2015-12-03,Upper West Side,20172	
2015-12-03,Wakefield-Williamsbridge,2	
2015-12-03,Woodlawn-Nordwood,2	
2015-12-04,Bay Ridge,18	
2015-12-04,College Point,14952	
2015-12-04,Country Club,1	
2015-12-04,East Brooklyn,16	
2015-12-04,Garment District,23062	
2015-12-04,Mapleton-Flatlands,25	
2015-12-04,Middle Village,3	
2015-12-04,Midtown,69212	
2015-12-04,Morningside Heights,2028	
2015-12-04,Morris Park,5	
2015-12-04,Mott Haven,100	
2015-12-04,New Brighton,1	
2015-12-04,Nkew Gardens,50	
2015-12-04,South Bronx,16	
2015-12-04,Steinway,7318	
2015-12-04,Wakefield-Williamsbridge,2	
2015-12-04,Whitestone,605	
2015-12-05,Bushwick,233	
2015-12-05,Jackson Heights,370	
2015-12-05,Jamaica,91	
2015-12-05,Morris Heights,46	
2015-12-05,South Bronx,45	
2015-12-05,Tremont,15	
2015-12-05,University Heights,4	
2015-12-05,Wakefield-Williamsbridge,8	
2015-12-06,Borough Park,4	
2015-12-06,Chelsea,26798	
2015-12-06,College Point,14260	
2015-12-06,Downtown,692	
2015-12-06,Forest Hills,99	
2015-12-06,Fort Green,1115	
2015-12-06,Gramercy,30439	
2015-12-06,Greenwich Village,19855	
2015-12-06,Hamilton Heights,700	
2015-12-06,Ridgewood,41	
2015-12-06,Sunset Park,13	
2015-12-06,Union Port,6	
2015-12-06,Utopia,38	
2015-12-06,Wakefield-Williamsbridge,3	
2015-12-06,Williamsburg,1872	
2015-12-06,Woodhaven-Richmond Hill,15	
2015-12-07,Bedford Park,3	
2015-12-07,Boerum Hill,253	
2015-12-07,Brownsville,22	
2015-12-07,Central Park,3840	
2015-12-07,Coney Island,1	
2015-12-07,East Harlem,606	
2015-12-07,Greenwood,26	
2015-12-07,Little Italy,2561	
2015-12-07,Maspeth,27	
2015-12-07,Mott Haven,62	
2015-12-07,Queensboro Hill,3	
2015-12-07,Soho,7265	
2015-12-07,Throggs Neck,1	
2015-12-07,Upper West Side,16882	
2015-12-07,Washington Heights,287	
2015-12-07,Whitestone,440	
2015-12-08,Bedford-Stuyvesant,178	
2015-12-08,Clinton,12235	
2015-12-08,College Point,13064	
2015-12-08,Glendale,1	
2015-12-08,Greenwood,29	
2015-12-08,Harlem,1319	
2015-12-08,High Bridge,13	
2015-12-08,Kings Bridge,9	
2015-12-08,Murray Hill,13170	
2015-12-08,Park Slope,261	
2015-12-08,South Beach,1	
2015-12-08,Spuyten Duyvil,5	
2015-12-08,Upper East Side,48122	
2015-12-08,Wakefield-Williamsbridge,2	
2015-12-08,West Village,8423	
2015-12-09,Battery Park,4209	
2015-12-09,Bensonhurst,2	
2015-12-09,Carnegie Hill,5459	
2015-12-09,Clifton,2	
2015-12-09,East Village,10978	
2015-12-09,Eastchester,7	
2015-12-09,Financial District,9172	
2015-12-09,High Bridge,39	
2015-12-09,Hunts Point,3	
2015-12-09,Inwood,29	
2015-12-09,Jackson Heights,223	
2015-12-09,Middle Village,6	
2015-12-09,Parkchester,12	
2015-12-09,Queens Village,1	
2015-12-09,Springfield Gardens,12	
2015-12-09,Sunny Side,912	
2015-12-09,Tribeca,7437	
2015-12-09,Woodhaven-Richmond Hill,16	
2015-12-10,Battery Park,4095	
2015-12-10,Brownsville,15	
2015-12-10,Garment District,21923	
2015-12-10,Midtown,65858	
2015-12-10,Mott Haven,98	
2015-12-10,Red Hook,4	
2015-12-10,Ridgewood,8	
2015-12-10,Spuyten Duyvil,1	
2015-12-10,Sunset Park,4	
2015-12-10,Wakefield-Williamsbridge,1	
2015-12-10,West Village,9823	
2015-12-10,Westerleigh-Castleton,1	
2015-12-10,Whitestone,585	
2015-12-11,Bayside,1	
2015-12-11,Bedford-Stuyvesant,202	
2015-12-11,Boerum Hill,470	
2015-12-11,East Harlem,789	
2015-12-11,East Village,15051	
2015-12-11,Glendale,3	
2015-12-11,Greenwood,49	
2015-12-11,Middle Village,4	
2015-12-11,Nkew Gardens,45	
2015-12-11,Park Slope,322	
2015-12-11,Tremont,3	
2015-12-11,Utopia,71	
2015-12-11,Wakefield-Williamsbridge,3	
2015-12-11,other,20876	
2015-12-12,Bensonhurst,9	
2015-12-12,Chelsea,29486	
2015-12-12,Financial District,9750	
2015-12-12,Greenwood,61	
2015-12-12,High Bridge,56	
2015-12-12,Hunts Point,3	
2015-12-12,Morris Heights,37	
2015-12-12,Murray Hill,13910	
2015-12-12,Parkchester,14	
2015-12-12,Sunny Side,1346	
2015-12-12,Upper West Side,21081	
2015-12-12,Wakefield-Williamsbridge,2	
2015-12-12,Woodlawn-Nordwood,6	
2015-12-13,Bushwick,263	
2015-12-13,Cobble Hill,197	
2015-12-13,Douglastown-Little Neck,4	
2015-12-13,Eastchester,16	
2015-12-13,Forest Hills,111	
2015-12-13,Harlem,1815	
2015-12-13,Mapleton-Flatlands,61	
2015-12-13,Mariners Harbor,1	
2015-12-13,Maspeth,32	
2015-12-13,Parkchester,11	
2015-12-13,Queens Village,3	
2015-12-13,Saintalbans,25	
2015-12-13,Soho,6836	
2015-12-13,Wakefield-Williamsbridge,6	
2015-12-13,other,19254	
2015-12-14,Baychester,1	
2015-12-14,Bedford Park,6	
2015-12-14,Canarsie,5	
2015-12-14,Central Park,3825	
2015-12-14,Chinatown,914	
2015-12-14,Clinton,9813	
2015-12-14,Downtown,650	
2015-12-14,Fordham,6	
2015-12-14,Gramercy,29106	
2015-12-14,Inwood,25	
2015-12-14,Jackson Heights,273	
2015-12-14,Little Italy,2605	
2015-12-14,North Sutton Area,3796	
2015-12-14,Park Slope,262	
2015-12-14,Riverdale,4	
2015-12-14,Soundview,11	
2015-12-14,Springfield Gardens,10	
2015-12-14,Throggs Neck,2	
2015-12-14,University Heights,2	
2015-12-14,Williamsburg,810	
2015-12-14,Woodside,292	
2015-12-14,Yorkville,46	
2015-12-15,East Brooklyn,19	
2015-12-15,Flushing,22	
2015-12-15,Garment District,22780	
2015-12-15,Kings Bridge,4	
2015-12-15,Midtown,67861	
2015-12-15,Morris Park,1	
2015-12-15,Riverdale,1	
2015-12-15,Rosedale,7391	
2015-12-15,Spuyten Duyvil,1	
2015-12-15,Sunny Side,967	
2015-12-15,Wakefield-Williamsbridge,2	
2015-12-15,Washington Heights,406	
2015-12-15,West Village,8242	
2015-12-15,other,19501	
2015-12-16,Battery Park,4066	
2015-12-16,Bay Ridge,8	
2015-12-16,East Village,12099	
2015-12-16,Fort Green,879	
2015-12-16,Glendale,5	
2015-12-16,Jamaica,134	
2015-12-16,Laurelton,2	
2015-12-16,Middle Village,16	
2015-12-16,Morningside Heights,1997	
2015-12-16,Queensboro Hill,2	
2015-12-16,South Bronx,19	
2015-12-16,Tremont,7	
2015-12-16,Upper West Side,20272	
2015-12-16,Wakefield-Williamsbridge,2	
2015-12-16,Woodhaven-Richmond Hill,18	
2015-12-17,Bedford-Stuyvesant,269	
2015-12-17,Chelsea,28190	
2015-12-17,East Brooklyn,16	
2015-12-17,Hamilton Heights,806	
2015-12-17,Morris Heights,11	
2015-12-17,Nkew Gardens,42	
2015-12-17,Upper East Side,57794	
2015-12-17,Wakefield-Williamsbridge,2	
2015-12-17,other,19249	
2015-12-18,Ardon Heights,1	
2015-12-18,Brownsville,20	
2015-12-18,Jackson Heights,330	
2015-12-18,Maspeth,37	
2015-12-18,Sunset Park,4	
2015-12-18,Wakefield-Williamsbridge,3	
2015-12-19,Boerum Hill,649	
2015-12-19,Borough Park,4	
2015-12-19,Canarsie,7	
2015-12-19,Clinton,13676	
2015-12-19,College Point,16663	
2015-12-19,East Harlem,1041	
2015-12-19,Forest Hills,119	
2015-12-19,Fort Green,1377	
2015-12-19,Gramercy,38256	
2015-12-19,North Sutton Area,4468	
2015-12-19,Ridgewood,46	
2015-12-19,South Beach,1	
2015-12-19,Steinway,7933	
2015-12-19,Todt Hill,1	
2015-12-19,Union Port,6	
2015-12-19,Wakefield-Williamsbridge,5	
2015-12-19,Williamsburg,1955	
2015-12-19,Woodhaven-Richmond Hill,34	
2015-12-19,Woodside,360	
2015-12-20,Auburndale,1	
2015-12-20,Bay Ridge,22	
2015-12-20,Baychester,14	
2015-12-20,Carnegie Hill,3345	
2015-12-20,Dyker Heights,6	
2015-12-20,Financial District,6528	
2015-12-20,Fordham,7	
2015-12-20,Forest Hills,91	
2015-12-20,Laurelton,1	
2015-12-20,Queens Village,6	
2015-12-20,Soho,7451	
2015-12-20,The Rockaways,1	
2015-12-21,Borough Park,4	
2015-12-21,Brownsville,18	
2015-12-21,Central Park,3697	
2015-12-21,Garment District,22155	
2015-12-21,Mapleton-Flatlands,36	
2015-12-21,Midtown,60223	
2015-12-21,Morningside Heights,1483	
2015-12-21,Oakwood,2	
2015-12-21,Sunset Park,4	
2015-12-21,Throggs Neck,2	
2015-12-21,Upper West Side,17167	
2015-12-21,Williamsburg,815	
2015-12-22,Boerum Hill,330	
2015-12-22,Brownsville,20	
2015-12-22,Canarsie,5	
2015-12-22,Carnegie Hill,4521	
2015-12-22,Coney Island,1	
2015-12-22,East Harlem,690	
2015-12-22,Fort Green,634	
2015-12-22,Gramercy,29310	
2015-12-22,Little Italy,2676	
2015-12-22,Steinway,6075	
2015-12-22,The Rockaways,4	
2015-12-22,Tremont,5	
2015-12-22,Union Port,4	
2015-12-22,University Heights,4	
2015-12-22,Woodside,318	
2015-12-23,Battery Park,2684	
2015-12-23,Bushwick,80	
2015-12-23,Chelsea,20724	
2015-12-23,Douglastown-Little Neck,4	
2015-12-23,Flushing,25	
2015-12-23,Hamilton Heights,803	
2015-12-23,High Bridge,51	
2015-12-23,Jackson Heights,422	
2015-12-23,Mott Haven,122	
2015-12-23,Murray Hill,11170	
2015-12-23,North Sutton Area,3616	
2015-12-23,Ridgewood,25	
2015-12-23,Rosedale,6885	
2015-12-23,West Village,7075	
2015-12-23,Whitestone,545	
2015-12-24,Bensonhurst,12	
2015-12-24,Downtown,474	
2015-12-24,Dyker Heights,9	
2015-12-24,East Village,9538	
2015-12-24,Eastchester,7	
2015-12-24,Greenwood,43	
2015-12-24,Hunts Point,9	
2015-12-24,Maspeth,35	
2015-12-24,Morris Heights,44	
2015-12-24,Nkew Gardens,46	
2015-12-24,Park Slope,185	
2015-12-24,Parkchester,31	
2015-12-24,Washington Heights,704	
2015-12-25,Bedford-Stuyvesant,305	
2015-12-25,City Island,1	
2015-12-25,Clinton,6158	
2015-12-25,Cobble Hill,70	
2015-12-25,Fordham,17	
2015-12-25,Queens Village,3	
2015-12-25,Queensboro Hill,3	
2015-12-25,Saintalbans,3	
2015-12-25,Upper West Side,10157	
2015-12-25,Utopia,50	
2015-12-26,Chinatown,1023	
2015-12-26,Financial District,5013	
2015-12-26,Forest Hills,90	
2015-12-26,Garment District,19387	
2015-12-26,Harlem,1137	
2015-12-26,Midtown,40161	
2015-12-26,Springfield Gardens,8	
2015-12-26,Upper East Side,28359	
2015-12-26,Woodhaven-Richmond Hill,21	
2015-12-26,Yorkville,34	
2015-12-27,Auburndale,2	
2015-12-27,Bedford Park,8	
2015-12-27,Central Park,2948	
2015-12-27,Chinatown,1208	
2015-12-27,Inwood,40	
2015-12-27,Little Italy,2379	
2015-12-27,Mapleton-Flatlands,38	
2015-12-27,Morris Park,8	
2015-12-27,Park Slope,212	
2015-12-27,Riverdale,3	
2015-12-27,Soho,5035	
2015-12-27,Soundview,6	
2015-12-27,South Bronx,36	
2015-12-27,Steinway,4001	
2015-12-27,Throggs Neck,4	
2015-12-27,Tremont,14	
2015-12-27,Williams Bridge,3	
2015-12-27,Williamsburg,777	
2015-12-27,other,17686	
2015-12-28,Bay Ridge,8	
2015-12-28,Bushwick,59	
2015-12-28,Chelsea,17557	
2015-12-28,East Brooklyn,23	
2015-12-28,Hamilton Heights,432	
2015-12-28,Inwood,20	
2015-12-28,Kings Bridge,7	
2015-12-28,Laurelton,2	
2015-12-28,Middle Village,3	
2015-12-28,Morningside Heights,878	
2015-12-28,North Sutton Area,2840	
2015-12-28,Sunny Side,851	
2015-12-28,University Heights,3	
2015-12-28,West Village,6288	
2015-12-29,Battery Park,2904	
2015-12-29,Bay Ridge,17	
2015-12-29,Carroll Gardens,254	
2015-12-29,Downtown,418	
2015-12-29,East Village,9803	
2015-12-29,Gramercy,23074	
2015-12-29,Laurelton,2	
2015-12-29,Lower East Side,5545	
2015-12-29,Maspeth,18	
2015-12-29,Morris Heights,11	
2015-12-29,Prince's Bay,1	
2015-12-29,Queensboro Hill,3	
2015-12-29,Sunset Park,1	
2015-12-29,Woodhaven-Richmond Hill,20	
2015-12-29,other,16915	
2015-12-30,Canarsie,7	
2015-12-30,Chinatown,1095	
2015-12-30,College Point,11030	
2015-12-30,Kings Bridge,3	
2015-12-30,Park Slope,211	
2015-12-30,Steinway,5395	
2015-12-30,Tribeca,4069	
2015-12-30,Upper West Side,16480	
2015-12-30,Utopia,32	
2015-12-30,West Village,7333	
2015-12-30,Woodside,258	
2015-12-30,Yorkville,34	
2015-12-31,Battery Park,2940	
2015-12-31,Bushwick,253	
2015-12-31,Chinatown,1212	
2015-12-31,East Village,13773	
2015-12-31,Flushing,26	
2015-12-31,Fordham,29	
2015-12-31,Harlem,2745	
2015-12-31,Riverdale,3	
2015-12-31,Rosedale,8166	
2015-12-31,Soundview,26	
2015-12-31,South Bronx,105	
2015-12-31,Springfield Gardens,11	
2015-12-31,Sunny Side,1180	
2015-12-31,The Rockaways,4	
2015-12-31,Woodlawn-Nordwood,1	
2015-12-01,Douglastown-Little Neck,6	
2015-12-01,East Brooklyn,15	
2015-12-01,East Village,9350	
2015-12-01,Financial District,8059	
2015-12-01,Flushing,32	
2015-12-01,Fort Green,567	
2015-12-01,Garment District,21464	
2015-12-01,Gravesend-Sheepshead Bay,15	
2015-12-01,Maspeth,26	
2015-12-01,Morris Heights,31	
2015-12-01,Rosedale,9187	
2015-12-01,Union Port,5	
2015-12-01,Upper East Side,52545	
2015-12-01,Utopia,21	
2015-12-01,Woodlawn-Nordwood,1	
2015-12-02,Brownsville,10	
2015-12-02,Charlestown-Richmond Valley,2	
2015-12-02,Clearview,1	
2015-12-02,Clinton,11709	
2015-12-02,Glendale,3	
2015-12-02,Gravesend-Sheepshead Bay,9	
2015-12-02,Mapleton-Flatlands,30	
2015-12-02,Mott Haven,75	
2015-12-02,North Sutton Area,4097	
2015-12-02,Sunset Park,1	
2015-12-02,Utopia,35	
2015-12-02,Whitestone,564	
2015-12-02,Williams Bridge,2	
2015-12-02,other,19690	
2015-12-03,Boerum Hill,336	
2015-12-03,Clifton,1	
2015-12-03,College Point,14559	
2015-12-03,East Harlem,705	
2015-12-03,Forest Hills,76	
2015-12-03,Gravesend-Sheepshead Bay,12	
2015-12-03,Harlem,1641	
2015-12-03,Ridgewood,10	
2015-12-03,Soho,7835	
2015-12-03,Todt Hill,2	
2015-12-03,Tribeca,7154	
2015-12-03,University Heights,4	
2015-12-04,Bedford Park,14	
2015-12-04,Bensonhurst,5	
2015-12-04,Borough Park,3	
2015-12-04,Carroll Gardens,470	
2015-12-04,Central Park,4201	
2015-12-04,Fort Green,798	
2015-12-04,Gravesend-Sheepshead Bay,11	
2015-12-04,Greenwich Village,19510	
2015-12-04,Greenwood,67	
2015-12-04,High Bridge,42	
2015-12-04,Hunts Point,5	
2015-12-04,Inwood,25	
2015-12-04,Jamaica,111	
2015-12-04,Lower East Side,8919	
2015-12-04,Murray Hill,14422	
2015-12-04,Parkchester,5	
2015-12-04,Queensboro Hill,6	
2015-12-04,Springfield Gardens,11	
2015-12-04,Spuyten Duyvil,1	
2015-12-04,Throggs Neck,4	
2015-12-04,Tremont,12	
2015-12-04,Union Port,2	
2015-12-04,Williamsburg,1008	
2015-12-04,Woodhaven-Richmond Hill,16	
2015-12-05,Canarsie,14	
2015-12-05,Chelsea,29750	
2015-12-05,Cobble Hill,207	
2015-12-05,College Point,15738	
2015-12-05,Eastchester,12	
2015-12-05,Gravesend-Sheepshead Bay,8	
2015-12-05,Little Italy,4938	
2015-12-05,Middle Village,10	
2015-12-05,Mott Haven,113	
2015-12-05,Parkchester,14	
2015-12-05,Queens Village,4	
2015-12-05,Saintalbans,25	
2015-12-05,Steinway,7910	
2015-12-05,Whitestone,658	
2015-12-06,Battery Park,3023	
2015-12-06,Baychester,3	
2015-12-06,Bedford-Stuyvesant,347	
2015-12-06,Bushwick,207	
